Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;TFC;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;TUC;RStationID
42.65074899999985,23.476641999999767;"{""coordinates"": [23.476641999999767, 42.65074899999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9fc85648-d37b-4cd5-b893-9a1f00a6a2;2012-01-01;AQ125;BG;0;Казичене;N_A;Kazichene;N_A;BUL;N_A;0;N.BG.RAILRDC.000013
47.97739099999984,37.85859999999977;"{""coordinates"": [37.85859999999977, 47.97739099999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a0027a31-d5ee-4beb-988a-763261230e;2012-01-01;AQ125;UA;0;Мушкетове;N_A;Mushketove;N_A;UKR;N_A;0;N.UA.RAILRDC.000079
44.362824999999845,20.959746999999766;"{""coordinates"": [20.959746999999766, 44.362824999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:875550e5-46d5-4e42-9454-806b4efe9b;2015-10-26;AQ125;RS;15;Palanka;N_A;Palanka;N_A;SRP;N_A;45;N.RS.RAILRDC.000314
65.19582799999984,25.407066999999785;"{""coordinates"": [25.407066999999785, 65.19582799999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:865a2f82-ff15-4bff-88f2-f851b27815;2015-10-26;AQ125;FI;15;Haukipudas;N_A;Haukipudas;N_A;FIN;N_A;45;N.FI.RAILRDC.000232
50.75401049999985,2.266787999999792;"{""coordinates"": [2.266787999999792, 50.75401049999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:468ed6bf-9629-42bb-8c68-32cc3d9913;2015-10-26;AQ125;FR;15;Saint-Omer;N_A;Saint-Omer;N_A;FRE;N_A;45;N.FR.RAILRDC.000106
50.51690849999982,1.642774999999801;"{""coordinates"": [1.642774999999801, 50.51690849999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c786e0fa-8c77-4bb1-badf-2d5f221455;2015-10-26;AQ125;FR;15;Étaples-Le Touquet;N_A;Etaples-Le Touquet;N_A;FRE;N_A;45;N.FR.RAILRDC.000128
51.31083599999985,-0.74459200000021;"{""coordinates"": [-0.74459200000021, 51.31083599999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:34a3f71f-6b03-42b3-abf6-7d0fa6eac9;2015-10-26;AQ125;GB;15;Frimley Station;N_A;Frimley Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000200
53.31758649999983,-3.489548500000183;"{""coordinates"": [-3.489548500000183, 53.31758649999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dfedca5f-1db2-4549-8409-9a9d7d973c;2015-10-26;AQ125;GB;31;Rhyl Station;N_A;Rhyl Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000610
47.49369249999983,19.33828;"{""coordinates"": [19.33828, 47.49369249999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5c8dcbe8-ed35-4d35-9e75-9640b06b34;2015-10-26;AQ125;HU;32;Pécel;N_A;Pecel;N_A;HUN;N_A;26;N.HU.RAILRDC.000317
49.55952299999984,20.642953999999776;"{""coordinates"": [20.642953999999776, 49.55952299999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2e186187-785a-4070-a776-ab1cdf273b;2015-10-26;AQ125;PL;15;Stary Sącz;N_A;Stary Sacz;N_A;POL;N_A;45;N.PL.RAILRDC.000321
47.346235499999835,19.05204299999977;"{""coordinates"": [19.05204299999977, 47.346235499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:af59ee19-ee84-459a-b72c-063c72a3bc;2015-10-26;AQ125;HU;32;Szigetszentmiklós;N_A;Szigetszentmiklos;N_A;HUN;N_A;26;N.HU.RAILRDC.000267
36.74878049999987,-5.161562500000201;"{""coordinates"": [-5.161562500000201, 36.74878049999987], ""type"": ""Point""}";1;_EG.EGM.RailrdC:efb093ca-7075-498f-8bc6-35b9b6001d;2015-10-26;AQ125;ES;15;Estación FF.CC. de Ronda;N_A;Estacion FF.CC. de Ronda;N_A;SPA;N_A;45;N.ES.RAILRDC.000949
47.20459149999985,7.546511999999779;"{""coordinates"": [7.546511999999779, 47.20459149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dd4e7984-85e9-48ec-8ced-8ed33d50d0;2015-10-26;AQ125;CH;15;Solothurn;N_A;Solothurn;N_A;GER;N_A;0;N.CH.RAILRDC.003510
49.349203999999844,8.140783;"{""coordinates"": [8.140783, 49.349203999999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0f269b2c-4b5f-41fb-8298-3fcdef009e;2015-10-26;AQ125;DE;15;Neustadt (Weinstr) Hbf;N_A;Neustadt (Weinstr) Hbf;N_A;GER;N_A;45;N.DE.RAILRDC.001615
50.81348599999984,7.152474499999784;"{""coordinates"": [7.152474499999784, 50.81348599999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:59b9d9f4-d8a2-4e08-99cf-012a0457a2;2015-10-26;AQ125;DE;15;Troisdorf;N_A;Troisdorf;N_A;GER;N_A;45;N.DE.RAILRDC.000450
53.78602649999985,-2.252613000000196;"{""coordinates"": [-2.252613000000196, 53.78602649999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d2bd8ba7-b3b1-4063-9e42-81600d2805;2015-10-26;AQ125;GB;31;Burnley Manchester Road Station;N_A;Burnley Manchester Road Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000972
51.14064649999983,15.009445999999798;"{""coordinates"": [15.009445999999798, 51.14064649999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:120d9e48-78ea-4f46-aa9b-f4fbd5bee8;2015-10-26;AQ125;PL;34;Zgorzelec;N_A;Zgorzelec;N_A;POL;N_A;45;N.PL.RAILRDC.000369
46.44070999999985,24.223207499999774;"{""coordinates"": [24.223207499999774, 46.44070999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d3de2a87-52ec-4a49-b582-49595623b1;2015-10-26;AQ125;RO;15;Iernuţ;N_A;Iernut;N_A;RUM;N_A;45;N.RO.RAILRDC.000004
44.90479099999984,23.148681499999782;"{""coordinates"": [23.148681499999782, 44.90479099999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:cbde3232-38b4-48ee-8575-11e71944ec;2015-10-26;AQ125;RO;15;Rovinari;N_A;Rovinari;N_A;RUM;N_A;45;N.RO.RAILRDC.000792
45.66959999999986,24.26697699999977;"{""coordinates"": [24.26697699999977, 45.66959999999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a7d1423e-c54e-4678-ac85-03c004a996;2015-10-26;AQ125;RO;15;Tălmaciu;N_A;Talmaciu;N_A;RUM;N_A;45;N.RO.RAILRDC.000607
42.94139849999985,27.222138499999772;"{""coordinates"": [27.222138499999772, 42.94139849999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bfb5c405-1d59-4700-856f-7c45d321b9;2012-01-01;AQ125;BG;0;Трънак;N_A;Tranak;N_A;BUL;N_A;0;N.BG.RAILRDC.000135
55.13355999999985,-6.661963000000185;"{""coordinates"": [-6.661963000000185, 55.13355999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:bc73b8c3-2b4e-4835-bf2b-761f6d9480;2015-10-26;AQ125;ND;15;Coleraine;N_A;Coleraine;N_A;ENG;N_A;45;N.ND.RAILRDC.00001
51.697939999999846,-0.905921000000205;"{""coordinates"": [-0.905921000000205, 51.697939999999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:279f809d-12eb-4123-9bed-0e8ddcd917;2015-10-26;AQ125;GB;15;Chinnor Station;N_A;Chinnor Station;N_A;ENG;N_A;45;N.GB.RAILRDC.002128
47.03755749999985,19.75896199999977;"{""coordinates"": [19.75896199999977, 47.03755749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6d476539-12e9-4d1a-b9fe-3c3577183c;2015-10-26;AQ125;HU;32;Nagykőrös;N_A;Nagykoros;N_A;HUN;N_A;26;N.HU.RAILRDC.000384
47.17019349999983,20.412249999999773;"{""coordinates"": [20.412249999999773, 47.17019349999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:337e1aa3-6d73-491e-9cfc-c95708cb3e;2015-10-26;AQ125;HU;32;Törökszentmiklós;N_A;Torokszentmiklos;N_A;HUN;N_A;26;N.HU.RAILRDC.000389
50.770151999999854,17.860105999999774;"{""coordinates"": [17.860105999999774, 50.770151999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:677e88eb-9e06-484f-a6f4-f0f7c909c7;2015-10-26;AQ125;PL;15;Dobrzyń Wielki;N_A;Dobrzyn Wielki;N_A;POL;N_A;26;N.PL.RAILRDC.000159
50.68520799999985,5.285000999999795;"{""coordinates"": [5.285000999999795, 50.68520799999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:602c5a30-2ea8-4ad3-a2c2-9f847058e9;2015-10-26;AQ125;BE;32;Bleret;N_A;Bleret;N_A;FRE;N_A;26;N.BE.RAILRDC.000526
53.697205999999845,10.741414999999789;"{""coordinates"": [10.741414999999789, 53.697205999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f30017b8-dc1b-44b0-914a-9ac8261dd6;2015-10-26;AQ125;DE;15;Ratzeburg;N_A;Ratzeburg;N_A;GER;N_A;45;N.DE.RAILRDC.005641
43.98157099999986,22.86108699999977;"{""coordinates"": [22.86108699999977, 43.98157099999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:eda0a695-7c3f-4cc9-866a-b9ddd23077;2012-01-01;AQ125;BG;0;Видин;N_A;Vidin;N_A;BUL;N_A;0;N.BG.RAILRDC.000219
43.11433049999985,23.677233999999768;"{""coordinates"": [23.677233999999768, 43.11433049999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:99b3e744-82a1-4868-9d76-44c18f120a;2012-01-01;AQ125;BG;0;Ребарково;N_A;Rebarkovo;N_A;BUL;N_A;0;N.BG.RAILRDC.000051
44.085619999999835,26.645479999999765;"{""coordinates"": [26.645479999999765, 44.085619999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d63caea9-de77-43eb-9272-91a8eed745;2015-10-26;AQ125;RO;15;Olteniţa;N_A;Oltenita;N_A;RUM;N_A;45;N.RO.RAILRDC.001012
54.09809049999984,18.788325499999786;"{""coordinates"": [18.788325499999786, 54.09809049999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ece2b2c4-e87c-4cad-95df-ffb1c977c8;2015-10-26;AQ125;PL;15;Tczew;N_A;Tczew;N_A;POL;N_A;45;N.PL.RAILRDC.000390
51.66399549999982,-3.520705000000191;"{""coordinates"": [-3.520705000000191, 51.66399549999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:df3e7ea9-8c8e-4390-90d4-2dba7d828b;2015-10-26;AQ125;GB;15;Ynyswen Station;N_A;Ynyswen Station;N_A;ENG;N_A;45;N.GB.RAILRDC.001526
51.81896199999983,16.75948499999978;"{""coordinates"": [16.75948499999978, 51.81896199999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e89347d9-afd0-4832-9973-8cd005fc23;2015-10-26;AQ125;PL;15;Pawłowice;N_A;Pawlowice;N_A;POL;N_A;26;N.PL.RAILRDC.000213
47.849148999999834,12.834963999999786;"{""coordinates"": [12.834963999999786, 47.849148999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3c5ffc0d-dc4d-4d0e-ac5b-a11a829467;2015-10-26;AQ125;DE;15;Teisendorf;N_A;Teisendorf;N_A;GER;N_A;45;N.DE.RAILRDC.003138
51.21922599999985,6.792972999999789;"{""coordinates"": [6.792972999999789, 51.21922599999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4ab3454d-e62b-4411-ad6c-faba326e46;2015-10-26;AQ125;DE;15;Düsseldorf Hbf;N_A;Duesseldorf Hbf;N_A;GER;N_A;45;N.DE.RAILRDC.007119
49.70745749999983,18.06649299999978;"{""coordinates"": [18.06649299999978, 49.70745749999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d968e68a-9f74-4935-a1e3-14db58dffc;2015-10-26;AQ125;CZ;15;Studénka;N_A;Studenka;N_A;CZE;N_A;45;N.CZ.RAILRDC.000197
42.59591299999985,25.00392249999979;"{""coordinates"": [25.00392249999979, 42.59591299999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6fb93778-f972-43a9-a22f-fcbcdf79d5;2012-01-01;AQ125;BG;0;Калофер;N_A;Kalofer;N_A;BUL;N_A;0;N.BG.RAILRDC.000108
46.55451499999984,15.634957999999783;"{""coordinates"": [15.634957999999783, 46.55451499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2c302030-eedc-4852-b25d-015e7eb780;2015-10-26;AQ125;SI;15;Maribor Studenci;N_A;Maribor Studenci;N_A;SLV;N_A;45;N.SI.RAILRDC.000299
43.31382399999984,-3.007915500000195;"{""coordinates"": [-3.007915500000195, 43.31382399999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:553ca615-3749-4e64-b760-2bd25bcb2c;2015-10-26;AQ125;ES;15;Estación FF.CC. de Sestao;Sestaoko Trenbide Geltokia;Estacion FF.CC. de Sestao;Sestaoko Trenbide Geltokia;SPA;BAQ;45;N.ES.RAILRDC.000852
47.21455899999984,14.836210999999789;"{""coordinates"": [14.836210999999789, 47.21455899999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:56225a8e-c9f3-4805-a111-07de4e85e3;2015-10-26;AQ125;AT;15;Knittelfeld;N_A;Knittelfeld;N_A;GER;N_A;45;N.AT.RAILRDC.000064
52.72646849999983,10.7223529999998;"{""coordinates"": [10.7223529999998, 52.72646849999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d522c600-aebf-44c9-b221-ae22336945;2015-10-26;AQ125;DE;15;Wittingen;N_A;Wittingen;N_A;GER;N_A;45;N.DE.RAILRDC.003683
50.48941849999983,5.855257499999794;"{""coordinates"": [5.855257499999794, 50.48941849999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dd6109ae-a258-4c47-9d22-38120625d6;2015-10-26;AQ125;BE;15;Spa;N_A;Spa;N_A;FRE;N_A;45;N.BE.RAILRDC.000159
43.075050499999854,27.607451499999765;"{""coordinates"": [27.607451499999765, 43.075050499999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2ab91e80-4fe5-4ca7-8cfe-236916e724;2012-01-01;AQ125;BG;0;Юнак;N_A;Yunak;N_A;BUL;N_A;0;N.BG.RAILRDC.000140
46.861570999999856,32.04250799999977;"{""coordinates"": [32.04250799999977, 46.861570999999856], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ef3618e4-5d3a-47c8-956e-85b7a94cea;2012-01-01;AQ125;UA;0;Прибузька;N_A;Prybuz'ka;N_A;UKR;N_A;0;N.UA.RAILRDC.000119
44.989446999999835,19.826524999999776;"{""coordinates"": [19.826524999999776, 44.989446999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:01f32c2a-9771-4e87-aefd-d563a8025b;2015-10-26;AQ125;RS;15;Ruma;N_A;Ruma;N_A;SRP;N_A;45;N.RS.RAILRDC.000504
54.973212999999845,-2.091979500000207;"{""coordinates"": [-2.091979500000207, 54.973212999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7534ae46-ef17-4249-83ee-23a6ebfd76;2015-10-26;AQ125;GB;31;Hexham Station;N_A;Hexham Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000657
51.18206449999985,0.39120699999981;"{""coordinates"": [0.39120699999981, 51.18206449999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ded1d313-0e74-4826-94ec-8dd3794a3c;2015-10-26;AQ125;GB;15;Paddock Wood Station;N_A;Paddock Wood Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000108
47.685009499999836,17.64512449999978;"{""coordinates"": [17.64512449999978, 47.685009499999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6c34629d-3a2f-45c6-9353-9f47687626;2015-10-26;AQ125;HU;32;Győr;N_A;Gyor;N_A;HUN;N_A;26;N.HU.RAILRDC.000003
46.972701999999856,20.276523999999768;"{""coordinates"": [20.276523999999768, 46.972701999999856], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2312039b-ef4f-48e4-ab2a-8be592aae6;2015-10-26;AQ125;HU;32;Tiszaföldvár;N_A;Tiszafoldvar;N_A;HUN;N_A;26;N.HU.RAILRDC.000604
51.11115349999983,4.339097499999809;"{""coordinates"": [4.339097499999809, 51.11115349999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:04443caf-94b2-4c95-acfb-76911af947;2015-10-26;AQ125;BE;32;Niel;N_A;Niel;N_A;DUT;N_A;26;N.BE.RAILRDC.000267
40.77795199999986,14.393156999999775;"{""coordinates"": [14.393156999999775, 40.77795199999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9af09d1a-84f7-4672-aa6f-8d6e476978;2015-10-26;AQ125;IT;15;Via del Monte;N_A;Via del Monte;N_A;ITA;N_A;26;N.IT.RAILRDC.012805
56.97013699999982,23.232782499999782;"{""coordinates"": [23.232782499999782, 56.97013699999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0fee0721-a485-4d4b-a16a-bf8e56abcb;2015-10-26;AQ125;LV;32;Milzkalne;N_A;Milzkalne;N_A;LAV;N_A;26;N.LV.RAILRDC.000114
57.08308199999984,22.819196499999773;"{""coordinates"": [22.819196499999773, 57.08308199999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d0736175-7fb2-44f7-b5ca-71901e9ac0;2015-10-26;AQ125;LV;15;Kandava;N_A;Kandava;N_A;LAV;N_A;26;N.LV.RAILRDC.000105
60.34505649999983,17.514630499999782;"{""coordinates"": [17.514630499999782, 60.34505649999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b24bee9e-d497-4f31-889c-6b14fc9962;2015-10-26;AQ125;SE;15;Tierp;N_A;Tierp;N_A;SWE;N_A;45;N.SE.RAILRDC.00057
48.17873349999985,10.768842499999778;"{""coordinates"": [10.768842499999778, 48.17873349999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e219b0b1-4fc3-4e08-979a-7191e6eee8;2015-10-26;AQ125;DE;15;Schwabmünchen;N_A;Schwabmuenchen;N_A;GER;N_A;45;N.DE.RAILRDC.001312
51.67219649999984,14.834860499999792;"{""coordinates"": [14.834860499999792, 51.67219649999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7f1f0db4-e504-4e4d-b411-78e1f438c3;2015-10-26;AQ125;PL;15;Tuplice;N_A;Tuplice;N_A;POL;N_A;45;N.PL.RAILRDC.000044
55.71464499999984,11.708971999999788;"{""coordinates"": [11.708971999999788, 55.71464499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:348e31c1-a955-40d7-9b29-0789506e20;2015-10-26;AQ125;DK;15;Holbæk;N_A;Holbak;N_A;DAN;N_A;26;N.DK.RAILRDC.00042
46.97791999999984,23.816329999999763;"{""coordinates"": [23.816329999999763, 46.97791999999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:fbe045ac-d54a-444c-b659-cda3281a49;2015-10-26;AQ125;RO;15;Iclod;N_A;Iclod;N_A;RUM;N_A;45;N.RO.RAILRDC.000309
50.458184999999844,21.539253999999772;"{""coordinates"": [21.539253999999772, 50.458184999999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:82bbe3a5-cc5b-48f0-a79b-319bedf9e9;2015-10-26;AQ125;PL;34;Baranów Sandomierski;N_A;Baranow Sandomierski;N_A;POL;N_A;26;N.PL.RAILRDC.000941
51.911208499999844,10.422418999999792;"{""coordinates"": [10.422418999999792, 51.911208499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e886a711-a65e-4338-ae55-8ef3639056;2015-10-26;AQ125;DE;15;Goslar;N_A;Goslar;N_A;GER;N_A;45;N.DE.RAILRDC.000686
50.406761999999844,4.9484939999997835;"{""coordinates"": [4.9484939999997835, 50.406761999999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c28c3b94-2ca6-45f6-ab09-f26e132674;2015-10-26;AQ125;BE;32;Sart-Bernard;N_A;Sart-Bernard;N_A;FRE;N_A;26;N.BE.RAILRDC.000412
51.31045799999984,3.135993499999785;"{""coordinates"": [3.135993499999785, 51.31045799999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:29ae2be7-acaf-438c-91e0-41be460326;2015-10-26;AQ125;BE;15;Blankenberge;N_A;Blankenberge;N_A;DUT;N_A;45;N.BE.RAILRDC.000275
43.10762899999986,40.61597749999976;"{""coordinates"": [40.61597749999976, 43.10762899999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:01b97703-ca65-4503-bcc6-a9abed9d24;2015-10-26;AQ125;GE;15;გუდაუთა;N_A;Gudauta;N_A;GEO;N_A;26;N.GE.RAILRDC.000189
43.28353299999986,-2.16254650000019;"{""coordinates"": [-2.16254650000019, 43.28353299999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7e416e39-d7a5-4bac-8656-c35e6b79ca;2015-10-26;AQ125;ES;15;Estación FF.CC. de Zarautz;Zarautzko Trenbide Geltokia;Estacion FF.CC. de Zarautz;Zarautzko Trenbide Geltokia;SPA;BAQ;45;N.ES.RAILRDC.000386
50.72573149999985,4.625346499999807;"{""coordinates"": [4.625346499999807, 50.72573149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:52c48c45-1192-4c5e-81d7-4eaddd67ed;2015-10-26;AQ125;BE;32;Basse-Wavre;N_A;Basse-Wavre;N_A;FRE;N_A;26;N.BE.RAILRDC.000454
57.10813299999984,24.743203999999764;"{""coordinates"": [24.743203999999764, 57.10813299999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:15acb75f-d7e5-4970-8c97-fe1d8a13a7;2015-10-26;AQ125;LV;32;Egļupe;N_A;Eglupe;N_A;LAV;N_A;26;N.LV.RAILRDC.000142
50.11467149999984,8.687689499999806;"{""coordinates"": [8.687689499999806, 50.11467149999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:56d49ab2-f76e-4c65-86c4-e60c70ed95;2015-10-26;AQ125;DE;15;Frankfurt (Main) Konstablerwache;N_A;Frankfurt (Main) Konstablerwache;N_A;GER;N_A;45;N.DE.RAILRDC.002834
41.52034299999985,2.192564499999804;"{""coordinates"": [2.192564499999804, 41.52034299999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9b40aa7e-1a6c-4667-8dcc-1f98f64132;2015-10-26;AQ125;ES;15;Estación FF.CC. de Moguda;Estació FF.CC. de Moguda;Estacion FF.CC. de Moguda;Estacio FF.CC. de Moguda;SPA;CAT;45;N.ES.RAILRDC.000636
44.146570999999845,12.246190499999784;"{""coordinates"": [12.246190499999784, 44.146570999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f63bbab0-22ab-4b91-987c-23eae0c2ea;2015-10-26;AQ125;IT;15;Cesena;N_A;Cesena;N_A;ITA;N_A;26;N.IT.RAILRDC.000321
50.882858999999854,-1.305405000000206;"{""coordinates"": [-1.305405000000206, 50.882858999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:46ee2467-22b7-4eea-b7d7-1897f14c8e;2015-10-26;AQ125;GB;15;Bursledon Station;N_A;Bursledon Station;N_A;ENG;N_A;45;N.GB.RAILRDC.002284
51.68365199999985,-4.246486000000203;"{""coordinates"": [-4.246486000000203, 51.68365199999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b5c088b3-3db9-47d8-9e78-1331949d74;2015-10-26;AQ125;GB;15;Pembrey & Burry Port Station;N_A;Pembrey & Burry Port Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000372
53.94935299999983,14.17008249999978;"{""coordinates"": [14.17008249999978, 53.94935299999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:383547d7-73b7-4f1d-9914-a9c5483f56;2015-10-26;AQ125;DE;15;Seebad Heringsdorf;N_A;Seebad Heringsdorf;N_A;GER;N_A;45;N.DE.RAILRDC.002614
67.28649599999983,14.391365999999776;"{""coordinates"": [14.391365999999776, 67.28649599999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:75fcd966-ea7e-4f78-91f5-1838492e6a;2015-10-26;AQ125;NO;0;Bodø;N_A;Bodoe;N_A;NOR;N_A;0;N.NO.RAILRDC.00002
